"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Tuvalu","TUV","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3225784301758","","","","","","","","","","","","","","","","","","","","","","","","97.6744232177734","78.4690017700195","68.6567230224609","","","81.9148864746094","79.8941802978516","83.3333282470703","85.2216720581055","",
"Tanzania","TZA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.29698991775513","7.13737010955811","7.54884004592896","9.31342029571533","","","14.7311096191406","22.1515102386475","","","43.2435188293457","37.6414184570312","","","30.289379119873","","28.9071998596191","32","32.4379997253418","35.4869995117188","36.3889999389648","",
"Uganda","UGA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","3.94374990463257","4.15272998809814","","","","","","","","","","","","","","","","","","10.083080291748","","","","","15.2531900405884","15.5932903289795","18.3466300964355","18.9247093200684","18.5824298858643","","20.2180099487305","21.852689743042","23.1771297454834","24.4341506958008","26.8213691711426","25.9079093933105","24.4969806671143","28.6509494781494","29.069709777832","25.5429992675781","28.3718891143799","26.1629905700684","","","","","","",
"Ukraine","UKR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","97.0296020507812","97.2857131958008","98.013557434082","101.637832641602","","99.6341781616211","95.2717208862305","97.2870788574219","100.372291564941","99.7602386474609","100.747428894043","98.8675765991211","98.6384429931641","98.1267776489258","97.9062728881836","97.0881881713867","","97.6303482055664","","96.6445922851562","95.3423690795898","97.660270690918","94.3842163085938","92.098030090332","","","","","94.6392517089844","94.8751525878906","93.8301086425781","97.9946517944336","101.240829467773","101.120719909668","102.151863098145","98.4514389038086","99.4612274169922","104.186172485352","63.9578704833984","118.363571166992","104.773406982422","103.599601745605","101.065811157227","99.9473266601562","93.7052001953125","93.6299133300781","89.8006286621094","90.3523178100586","87.8077774047852","86.3088531494141","84.8481597900391","","",
"Upper middle income","UMC","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3084487915039","56.7336082458496","56.8433113098145","57.8363304138184","60.4609985351562","61.5971488952637","60.4299812316895","61.1145401000977","61.8888282775879","63.8398208618164","66.4452133178711","68.8301010131836","71.4283065795898","74.537956237793","77.9313430786133","80.3214111328125","82.5957565307617","84.8914108276367","85.5047073364258","87.9868927001953","87.3559112548828","88.3389511108398","89.1777877807617","90.7132720947266","89.4586715698242","87.3676986694336","84.4746627807617","84.634147644043","87.3282165527344","86.5547409057617","85.7423477172852","87.6462783813477","90.4752883911133","90.59326171875","90.5860290527344","",
"Uruguay","URY","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5791091918945","","","69.3557586669922","73.1000823974609","74.7451705932617","73.613166809082","71.9215698242188","70.1307601928711","67.3983383178711","69.8423919677734","71.1312866210938","70.7830505371094","","","","","","","","","92.3390884399414","","64.3670196533203","","",
"United States","USA","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.852256774902","103.384170532227","103.408462524414","103.84593963623","103.428169250488","101.35814666748","",
"Uzbekistan","UZB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.6268081665039","97.9850234985352","97.5012512207031","95.6193466186523","95.4719161987305","98.0966567993164","98.2991409301758","93.9835815429688","93.4257888793945","95.4990005493164","95.3730010986328","93.6989974975586","93.140998840332","93.4850006103516","92.5530014038086","92.7990036010742","91.072998046875","93.0029983520508","92.8440017700195","95.3860015869141","96.1129989624023","97.5920028686523","99.2210006713867",
"St. Vincent and the Grenadines","VCT","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4821395874023","71.7293930053711","74.3624801635742","","","105.668731689453","","113.139373779297","","99.5348815917969","99.6765518188477","99.8891983032227","108.248008728027","116.351829528809","116.408668518066","108.408218383789","","","","","",
"Venezuela, RB","VEN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","19.823600769043","28.8205604553223","30.1823291778564","32.2731094360352","33.750301361084","35.4782218933105","36.436351776123","36.129508972168","36.8254890441895","36.382869720459","37.3074684143066","39.6128616333008","41.0334281921387","43.5693588256836","44.4714012145996","41.8909912109375","41.0182914733887","40.4643096923828","40.4400100708008","41.3754005432129","42.1578598022461","42.5189018249512","","","44.3929901123047","47.074031829834","","47.1477317810059","50.7336006164551","53.6195602416992","57.1915817260742","59.2982406616211","63.5638999938965","66.6503829956055","68.4155120849609","73.059440612793","77.6391983032227","77.5828094482422","75.9458389282227","76.1857681274414","77.8473968505859","78.4517593383789","75.8070220947266","75.1930770874023","73.8208465576172","71.9252777099609","","","","","","",
"British Virgin Islands","VGB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7132873535156","","","","","","","91.6149063110352","","","","","","","","","88.0758819580078","84.5177688598633","87.6847305297852","71.7761611938477","78.9855117797852","94.3262405395508","","92.6020431518555","71.5710678100586","76.5258178710938","71.0407180786133","78.2312927246094","","",
"Virgin Islands (U.S.)","VIR","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","88.543083190918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","11.6857795715332","","","","","","","","","","","","","","","","","","","","64.2314300537109","66.7963562011719","66.5141983032227","73.2700805664062","","","90.2892990112305","","","","","","82.7353515625","80.2622222900391","","91.7089996337891","95.9309997558594","83.3089981079102","","90.0130004882812","","","","100.272003173828","",
"Vanuatu","VUT","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.59255027771","","","","25.1169700622559","","","32.552490234375","","","37.4118118286133","","26.2903499603271","","","","47.8219985961914","","","53.1220016479492","","","","","","48.4739990234375","54.1619987487793","53.0089988708496","58.3199996948242","",
"World","WLD","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","52.9617004394531","53.146110534668","53.2897796630859","53.3810882568359","53.3318786621094","54.1670303344727","54.2612991333008","54.6803817749023","55.7754707336426","56.4039192199707","56.1855888366699","56.6371803283691","57.0741004943848","57.9820289611816","58.9726295471191","60.1723098754883","61.5524101257324","63.1794013977051","65.1605529785156","66.8594512939453","68.2600936889648","69.6537094116211","69.632438659668","70.7873229980469","71.367431640625","72.1166610717773","73.1269378662109","74.2357406616211","74.5574798583984","74.2558898925781","74.2565689086914","74.2767715454102","75.0624771118164","74.6023788452148","74.5403213500977","75.1305465698242","76.3675003051758","76.8057632446289","76.6356964111328","",
"Samoa","WSM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.391510009766","104.560653686523","99.1580505371094","101.061256408691","95.7232131958008","97.49462890625","95.4814300537109","97.7362899780273","93.0355072021484","89.5671463012695","87.9783706665039","91.4250183105469","88.932243347168","92.4331970214844","","98.2687606811523","100","97.3259963989258","96.5869979858398","","98.4469985961914","101.011001586914","99.1490020751953","102.313003540039","99.9789962768555","98.7689971923828","101.100997924805","100.36799621582","98.5770034790039","",
"Kosovo","XKX","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8992691040039","","41.6760787963867","","","","41.9825706481934","","","","","42.0781402587891","","45.1567687988281","45.0814208984375","","","48.9932518005371","","","","","","","",
"South Africa","ZAF","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8148727416992","","","","","","","","72.060661315918","68.6615524291992","","80.7875213623047","68.0111618041992","65.5103912353516","","","","","","","","","","","","85.3259506225586","","88.1688232421875","87.5237197875977","90.2189407348633","97.231330871582","","",
"Zambia","ZMB","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","16.2258491516113","17.712459564209","17.6805591583252","17.6700992584229","17.4076900482178","17.3410396575928","","18.8205299377441","19.8074398040771","","","","","","","","","","","","","","","","24.8742694854736","27.1725196838379","37.9178314208984","","37.3785705566406","41.6377983093262","","50.4109992980957","65.4354934692383","63.6617584228516","59.7226905822754","57.5290794372559","55.798770904541","55.749568939209","","","","","","","","","","",
"Zimbabwe","ZWE","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","51.5134391784668","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6258087158203","67.22412109375","61.9329986572266","61.5297317504883","59.586311340332","59.4351501464844","55.2763290405273","63.1225395202637","63.7693901062012","55.689998626709","","",
